accuracy,precision,sensitivity,f1,iou,specificity
0.9063185501098633,0.880726463754003,0.8538400062170022,0.8670748596907522,0.7653417060319376,0.9355627259719255
0.9075670623779297,0.8813334933674579,0.8507044793164071,0.8657481676541974,0.7632768517232196,0.9382311240792524
0.9065519332885742,0.890487202628253,0.849504606096978,0.8695132661082217,0.7691494645981934,0.9395568903936997
0.902149658203125,0.8816569484212777,0.8425269639432643,0.8616479328752823,0.7569256979096611,0.9359287442730668
0.9107850646972656,0.8853829851377558,0.8563946350097948,0.8706475839742375,0.7709263925233205,0.9401484458394023
0.9120277404785156,0.8930085777287242,0.8545306797650569,0.8733460191983916,0.7751679167520541,0.9436651910570214
0.9119403076171875,0.8939236057677298,0.8567263952587221,0.874929823730648,0.7776668888618569,0.9429336367244622
0.9057764434814453,0.8815297548980624,0.8528510709730969,0.8669533061538972,0.7651523197257146,0.9355411200661422
0.9119771957397461,0.8928929198429671,0.8632969371727612,0.8778455471022274,0.7822858474030389,0.9401238925213263
0.9148608779907227,0.8925070160154756,0.8611187137433247,0.8765319538780363,0.7802019442419281,0.9439204037528277
0.9088334274291993,0.8888612029390827,0.8501939089163381,0.8690976789166689,0.7684993325366329,0.9412442974296505
0.9077478790283203,0.8868580905009391,0.8498046041223055,0.8679360601735205,0.7666846629763298,0.9398797186382029
0.9104280853271485,0.8833465903754879,0.8585335501529607,0.8707633396870854,0.771107926522501,0.9385533343329061
0.9112844848632813,0.8875700428266472,0.8543471988687119,0.8706417982873899,0.7709173200912776,0.9418684991657905
0.9118429946899415,0.889279793130069,0.8599063663902934,0.8743464512942112,0.7767456090725997,0.9406391378147398
0.913260612487793,0.8945608918718634,0.8620413181737487,0.8780000913193451,0.7825313393757527,0.9423312355157752
0.911947135925293,0.894881582148146,0.8534707157075869,0.8736857272143878,0.775703325727711,0.9443858774793323
0.9077118301391601,0.8847106146034507,0.8553186501984834,0.8697663930210158,0.7695456829901081,0.9372217456231569
0.9134408187866211,0.8932518362936533,0.8631747417030445,0.8779557685217332,0.7824609261303783,0.9418008373289964
0.9160621643066407,0.8930108835586243,0.8610402455890591,0.8767342042835982,0.7805224797434791,0.9452592793582155
0.913660774230957,0.8966408597487311,0.859114639674759,0.8774767208687476,0.7817002437115138,0.9443254880514526
0.9117539215087891,0.8918729041324618,0.8574968463938087,0.8743471212390658,0.7767466665225483,0.9420160776595643
0.9080036926269531,0.8885384195670208,0.8566032126736981,0.8722786170745979,0.7734876985411372,0.9377706179566443
0.9127391815185547,0.8980889538790497,0.8555999863181685,0.8763297515749847,0.7798816003211674,0.9450678605355255
0.9149721527099609,0.8946656836797717,0.8649321165974759,0.8795476822150455,0.784993406907169,0.9429875244114766
0.9143324661254882,0.8966373380681396,0.8619450030584868,0.8789489750117387,0.7840401154095036,0.9439066301556136
0.9145285415649415,0.8961898619442503,0.8608787131602094,0.8781794700891793,0.7828163656079554,0.9444270748153917
0.9079325103759766,0.8845268881656881,0.8561530873413107,0.8701087354312605,0.77008183239948,0.9370810782063663
0.91380615234375,0.8976848705607512,0.8555729722072285,0.8761231737581479,0.7795544434240438,0.9460333693287065
0.9111922836303711,0.8858092324956581,0.855525064206377,0.870403806943595,0.7705442106603597,0.9409817320379152
0.9096558761596679,0.8913030215005502,0.856882144177511,0.8737537180497198,0.7758105239083869,0.9399712960409293
0.9082009506225586,0.886161144244383,0.8540040751826139,0.8697854893369104,0.7695755815651426,0.9385552994152097
0.9135355377197265,0.8949881928748759,0.8619431032705156,0.8781548852246106,0.7827772957770829,0.94274395129383
0.9155491256713867,0.8992549245722676,0.8606635876603617,0.8795361424112491,0.7849750230266413,0.9461830473246747
0.9052246475219726,0.8805683637200301,0.8474870925931508,0.8637110801880973,0.7601157286045463,0.9369134471993175
0.9048914337158203,0.8754648551846294,0.856348897400329,0.8658013742309943,0.763359569091319,0.9319920064655896
0.9057791900634765,0.8780064682036518,0.8480971753122758,0.8627926931115981,0.7586942924877522,0.936743474534126
0.9108287429809571,0.8917933000876682,0.857831730947509,0.8744829054131368,0.7769610160689101,0.940913549953211
0.9173027801513672,0.8968228726858238,0.8662358191749853,0.8812640207183756,0.7877319019311984,0.9453213047485979
0.913237190246582,0.8971914094611216,0.8618457400134496,0.8791634610465152,0.7843815137106277,0.9429333105735326
0.9160357284545898,0.8966516361045237,0.8635223993262054,0.8797752456100439,0.7853560119631043,0.9450356656145461
0.9160712814331055,0.8936177959497826,0.8631963062420146,0.8781436575373869,0.7827594535052083,0.9445848659291574
0.9156147766113282,0.8977189072055652,0.8623119357485848,0.8796592761195167,0.7851712049461818,0.9452945936575518
0.915439453125,0.8971490748065661,0.8661330955891348,0.8813683010164621,0.7878985566181712,0.9434968492445471
0.9221485519409179,0.9011200080906825,0.8700421643574873,0.8853084312447359,0.7942182896685296,0.9496364368668587
0.9149013519287109,0.8961086414796847,0.8662026634860505,0.8809019040341016,0.7871534293638408,0.9426918090070485
0.9116363525390625,0.8935328111247732,0.8598007850730325,0.8763423163277149,0.7799015029770403,0.9413244291000968
0.9048727035522461,0.8783689395243237,0.8511056252437565,0.8645223939084583,0.7613733544990415,0.9346747710503314
0.9118370819091797,0.8901024168966686,0.8624669324913382,0.8760667888800743,0.7794651676918872,0.9397643049480552
0.9124853515625,0.8930246483701716,0.8603939785867084,0.8764056892913383,0.7800018929773513,0.9418667637506914
0.9075154495239258,0.8819694159600296,0.8552930247673087,0.8684264067930814,0.767450223305345,0.936491213085856
0.9044298934936523,0.8711512007003237,0.8519458240354292,0.8614414822681358,0.7566071210676316,0.9325314357409765
0.9145663452148437,0.8932622642332394,0.8619263106828617,0.8773145619633246,0.7814428977519746,0.9434626574185372
0.9096448516845703,0.8919610887368767,0.8528615341280841,0.8719732224397736,0.773007556013641,0.9416942238424852
0.914780158996582,0.8938802188635183,0.8634447210210503,0.8783989103956419,0.783165172125051,0.9432171177119825
0.9186854934692383,0.8977020418787772,0.8686551297727675,0.8829397544284663,0.7904137291867532,0.945985463607249
0.9149990081787109,0.8949951040865664,0.8592833840207451,0.8767757536048173,0.7805883432615487,0.9452543163327634
0.9143781280517578,0.8997876097419132,0.863054423001341,0.881038302837727,0.7873712791707452,0.9441819994627353
0.916332015991211,0.8953561395070421,0.8635342497007868,0.8791573333826994,0.784371758469896,0.945068755145016
0.9167602920532226,0.8979370637049202,0.8641297479659429,0.8807090893594884,0.7868455653369906,0.9458019063887382
0.9146061706542968,0.8903151745044949,0.865818768796862,0.8778961208181204,0.7823661758109153,0.9414059593392727
0.910602798461914,0.8982688477117249,0.8491258555492213,0.8730063132307981,0.7746328337769846,0.9454656405606472
0.9105377578735352,0.887717963693189,0.8592861605540564,0.8732707039320412,0.775049257154817,0.9392057295733008
0.915024528503418,0.8941878674094849,0.8607493180549353,0.8771500238990354,0.7811818520448217,0.9445643238981428
0.915876350402832,0.8995715266998037,0.8668967190175974,0.8829319257884566,0.7904011816035954,0.9441443079392722
0.9111793518066407,0.8878161193598892,0.861713191636535,0.8745699280273866,0.777098417580465,0.93892529104907
0.91248046875,0.8956192308212505,0.8599459932608873,0.8774201704010257,0.7816104897541867,0.9425790722431744
0.9127924728393555,0.8963681484036404,0.8580514971342134,0.8767914035588374,0.780613152656517,0.9438028307465047
0.9211082458496094,0.9007290744753932,0.8709362437382107,0.88558215672517,0.7946589890581767,0.9481893439351953
0.9141641998291016,0.8950629992127616,0.8590785896217996,0.8767017028508266,0.7804709622331076,0.9445120940398136
0.9157595825195313,0.8969557413865934,0.8627990878520787,0.8795459261184119,0.7849906092727225,0.9450954047463219
0.908499755859375,0.8813097990938985,0.856770823786957,0.8688670854976298,0.7681388052259788,0.9368229361170122
0.8988239288330078,0.8692402983280915,0.8332366350403776,0.8508577673206401,0.7404285937144313,0.9335792371604329
0.9005098342895508,0.8753039605336419,0.8452425227766526,0.8600106245015907,0.7544023154826242,0.9318083841652046
0.9128271102905273,0.8959901135704263,0.8567478820118611,0.8759296986085,0.7792481462451024,0.9442581599750794
0.9116560745239258,0.8907692384974791,0.8564585793437343,0.8732770263116121,0.7750592174870572,0.9420913251532101
0.9135002517700195,0.8917499328682096,0.8628804590313124,0.8770776967808571,0.7810671266092858,0.9416828457016818
0.9149826049804688,0.8953565901430764,0.8620946847135788,0.878410876396648,0.7831841963432739,0.9442476347530789
0.9160314178466797,0.8968565018965656,0.8636088869547208,0.87991874224393,0.7855847387418365,0.9450400965210572
0.9153916931152344,0.8914430738630481,0.8643068529175517,0.8776652596973165,0.7819995480676452,0.9430383542253825
0.9172842407226562,0.8933685101274892,0.869402462791532,0.8812225692587701,0.787665665256519,0.9434003431443437
0.9124546432495118,0.8902228976147187,0.8646705466873436,0.8772606930106193,0.7813574242474765,0.9395466029592575
0.9169892501831055,0.9025352545850045,0.8647035859098287,0.883214484841417,0.790854172849834,0.9467855163412314
0.9202788543701171,0.9021353007989198,0.8667623934315664,0.8840951684995434,0.792267533523249,0.9491949571247251
0.9179252624511719,0.9028014924079779,0.8652407494545106,0.883622145901742,0.7915081284154263,0.9475748370091451
0.9166485977172851,0.8991570984316546,0.8697124087556231,0.8841896847102093,0.7924193499506891,0.9437269761701425
0.9164032745361328,0.901233589248484,0.8664787696845078,0.8835145239146691,0.7913354386055119,0.945209623741215
0.917835693359375,0.8999554987143642,0.8663733969563562,0.8828452101324473,0.7902622072963724,0.9464494895602761
0.9169039916992188,0.8985668176854544,0.8649641535043302,0.8814453497258558,0.7880217113306214,0.945758101948346
0.9136376190185547,0.891294935996421,0.862060209298725,0.8764338487085346,0.7800465043390027,0.942060510429611
0.9136723709106446,0.8927712358016033,0.8619480801190137,0.8770889403254101,0.7810849601744799,0.9424337747086439
0.917861213684082,0.8969030198714196,0.8705102199315932,0.8835095579261357,0.7913274710037194,0.9442450604113126
0.917677001953125,0.9010730971789466,0.864892991672546,0.8826124257477552,0.7898892435226865,0.9470893071694587
0.9132975006103515,0.896341481257102,0.8626906289392475,0.8791941792622665,0.7844304187174598,0.9424764026333666
0.9135079956054688,0.8994413805754823,0.8587796251374847,0.8786403178371011,0.783549053718753,0.9449099884636923
0.917078857421875,0.8986752060191495,0.8657466192893575,0.8819036471782578,0.7887546050504463,0.9456568291312162
0.918706169128418,0.9020314393546311,0.8681077876443566,0.8847445503271153,0.7933111204133722,0.9470970050220804
0.8976659774780273,0.878132017077943,0.8417309638855793,0.8595462747151043,0.7536879889627979,0.930800648239934
0.9124807357788086,0.8994289971430712,0.8567247019613458,0.8775576305260213,0.7818286750323582,0.9446791054377389
0.9114616775512695,0.8879757304671918,0.8600979112124831,0.8738145267705637,0.7759064093277845,0.9399074876073119
0.9148747253417969,0.8999283896145341,0.8595664771522386,0.8792844925677057,0.7845742177533185,0.9460767855432743
0.9139595413208008,0.8953880265437034,0.8605139814953551,0.8776046865677393,0.7819033775934461,0.9438230909305405
0.9139221954345703,0.8887609806570766,0.8553723820157294,0.8717470961076896,0.7726522068769222,0.9443541977191734
0.9130879592895508,0.8919011328010737,0.8658504808849177,0.8786827657841871,0.7836165707367275,0.9400660957134639
0.9147344207763672,0.893259364588298,0.8605031037025979,0.8765753282298487,0.7802706761359012,0.9441762376991689
0.9179936981201172,0.9000680046288233,0.8673739287559619,0.8834185797859291,0.7911815151075683,0.9462477701386526
0.9172666931152343,0.9015984508080767,0.8655374591871159,0.883200016371786,0.7908309718115164,0.9465408087463135
0.9167211151123047,0.8957395072522679,0.8635330179631605,0.8793414652021212,0.7846649428862098,0.9455399100243574
0.9153281784057617,0.898481595774521,0.8617200141028795,0.8797169245128964,0.7852630676674214,0.9453938414105063
0.9182293701171875,0.9011027698303027,0.8676533678583201,0.8840617837249435,0.7922139154584162,0.9465940583389177
0.9160409545898438,0.8925686812397619,0.8639873488877662,0.8780454883054357,0.7826034648938341,0.94404810707076
0.912984733581543,0.894751532607992,0.8583925047033835,0.8761949877666013,0.7796681614947522,0.9435211205858903
0.920799903869629,0.9076008786453801,0.8704274715060156,0.8886255811035513,0.7995735424483873,0.9495040210985284
0.9188042831420898,0.9020524954002342,0.8703375915320343,0.8859112924073844,0.795189185896795,0.9463294564993944
0.9135739898681641,0.8906812270978889,0.8655695820385667,0.8779458759057199,0.7824452110225931,0.9404723335992573
0.9095776748657226,0.8904731241325543,0.8528158632610683,0.8712377713155545,0.7718523433681584,0.9413272319815589
0.9196023559570312,0.9037707462829421,0.8681641908401032,0.8856097164894962,0.7947033724124791,0.9483458679209639
0.9180630493164063,0.9015571093329418,0.8704565580242158,0.8857339113220742,0.7949034080118113,0.9454071533453693
0.9199464797973633,0.903567073993074,0.8703453515233627,0.8866451255737613,0.7963724288993561,0.9478136101034337
0.920926628112793,0.9062277483276935,0.8696087322149799,0.8875406851428788,0.7978185568582974,0.9496446103147789
0.9185196304321289,0.900254792061666,0.8699992898562859,0.8848684917984205,0.7935104382670398,0.9458011441212562
0.9218833923339844,0.9032249476950202,0.8714429914093823,0.8870493831450529,0.7970249260939704,0.9492822328252858
0.9196504592895508,0.9015981259669817,0.8731114376644026,0.8871261552767142,0.7971488947134854,0.9460154118750186
0.9165064239501953,0.8978923648776072,0.8666555982587494,0.8819974984095492,0.7889047628738173,0.944552574295162
0.9206143569946289,0.9063300869257681,0.8723252812992226,0.8890026276607632,0.8001842756737964,0.9483038462812751
0.9205729293823243,0.9021720657534285,0.8655480042369257,0.883480641813888,0.7912810784124542,0.9499282813616947
0.9169693374633789,0.899237772342338,0.8671895265447346,0.8829229241871528,0.7903867542395757,0.9450960763440656
0.9193630218505859,0.901277957039833,0.8695016072019734,0.8851046714189819,0.7938903758306154,0.9470721589526596
0.9183283615112304,0.9010870411275558,0.8701327835381468,0.8853394303606059,0.7942681875317646,0.9457181991976719
0.917945327758789,0.9040728754126527,0.86881336895086,0.8860924982204386,0.7954812197645055,0.9464732641273117
0.9193095397949219,0.9040463200103808,0.8681980953857142,0.8857596461919774,0.7949448637045045,0.9480977454365385
0.9178733444213867,0.9040524838900739,0.8689715203180312,0.8861649470156211,0.7955980058638442,0.9463311630649779
0.9156301498413086,0.8932036360584926,0.8650435440933054,0.8788980840183778,0.7839591311810631,0.9433414559967096
0.9157521438598633,0.8960546710078758,0.8658654614174085,0.8807014312271725,0.7868333399128283,0.9437096180476849
0.9200248336791992,0.9038700112354384,0.8704818769759248,0.8868618103882556,0.7967221129099771,0.9479037436617104
0.9206799697875977,0.9040579423321993,0.8728755243516566,0.8881931318792553,0.7988735789881769,0.9476802743856924
0.922586555480957,0.9080562583476915,0.8709162621489154,0.8890985703594062,0.8003397480972306,0.9511877402356043
0.9228610992431641,0.9023507650507961,0.8706548170849343,0.886219477487926,0.795685917984186,0.9503640643460398
0.9217267227172852,0.9031698818483448,0.8721056422765912,0.8873659769319184,0.7975362594836101,0.9488646770800682
