wsi_image,patch_image,class,auc,accuracy,precision,f1/dice,jaccard,sensitivity/recall,specificity,pixels,tp,tn,fp,fn
TCGA-CN-6011-01Z-00-DX1.a3a73ffe-06b8-42ea-820b-9c2824d96585_0.png,-,roi,0.8522813712279245,0.8434944152832031,0.25952467171091503,0.39896866439108714,0.24919478808286363,0.8622720364741642,0.8422907059816848,262144,13617,207500,38852,2175
TCGA-CN-6011-01Z-00-DX1.a3a73ffe-06b8-42ea-820b-9c2824d96585_1.png,-,roi,0.8677976278788088,0.7737503051757812,0.05863731089228615,0.11055457244833689,0.05851165153343069,0.9646689348338131,0.7709263209238046,262144,3686,199148,59175,135
TCGA-CN-6012-01Z-00-DX1.bd9283bb-47c7-41ab-996a-f3f5070cfc73_0.png,-,roi,0.8816598922849747,0.9076690673828125,0.8790842705612707,0.8449892407008914,0.7315856011710693,0.8134401972872997,0.9498795872826495,262144,65970,171970,9074,15130
TCGA-CN-6012-01Z-00-DX1.bd9283bb-47c7-41ab-996a-f3f5070cfc73_1.png,-,roi,0.8851909789657557,0.8854942321777344,0.7114507502128038,0.7886350033447171,0.6510300409226191,0.88460444837609,0.8857775095554214,262144,55999,176128,22712,7305
TCGA-CN-6016-01Z-00-DX1.737054ae-50f4-42c4-b79c-c462220b12f3_0.png,-,roi,0.8431632196363988,0.8532447814941406,0.3713569127123609,0.5132779190546678,0.3452413370549391,0.8307736413154769,0.8555527979573208,262144,20285,203388,34339,4132
TCGA-CN-6016-01Z-00-DX1.737054ae-50f4-42c4-b79c-c462220b12f3_1.png,-,roi,0.8405652368883072,0.8500099182128906,0.43827088763093675,0.5731809250876565,0.40171941570298236,0.8280848127470046,0.8530456610296098,262144,26401,196424,33838,5481
TCGA-CN-6017-01Z-00-DX1.690fa1af-4b51-41c8-a52d-bd1341f990e9_0.png,-,roi,0.8897622213294238,0.9078903198242188,0.8065960799491333,0.828574268391384,0.7073212121212121,0.8517837332866235,0.9277407093722242,262144,58354,179644,13992,10154
TCGA-CN-6017-01Z-00-DX1.690fa1af-4b51-41c8-a52d-bd1341f990e9_1.png,-,roi,0.7911677164406644,0.7730674743652344,0.4825306301507223,0.6083235121771363,0.43711560660825466,0.8228305785123967,0.759504854368932,262144,46197,156458,49542,9947
TCGA-CN-6018-01Z-00-DX1.77855643-92a9-40a7-b4a8-0e32b89fc597_0.png,-,roi,0.8353407108681544,0.814910888671875,0.4209139892237078,0.5659952055529714,0.3946954764340428,0.863694684829789,0.8069867369065198,262144,31638,181986,43527,4993
TCGA-CN-6018-01Z-00-DX1.77855643-92a9-40a7-b4a8-0e32b89fc597_1.png,-,roi,0.8241103087976669,0.8571624755859375,0.5380135291206072,0.6352691356100602,0.4654904144005253,0.7754446875297251,0.8727759300656089,262144,32609,192091,28001,9443
TCGA-CN-6019-01Z-00-DX1.0a01c44a-b7f4-427e-9854-fe2f0db631ab_0.png,-,roi,0.8227037303829727,0.8455657958984375,0.5144013916470389,0.6227519242596492,0.45217120664690996,0.7889269271632628,0.8564805336026826,262144,33415,188245,31544,8940
TCGA-CN-6019-01Z-00-DX1.0a01c44a-b7f4-427e-9854-fe2f0db631ab_1.png,-,roi,0.7950373237580495,0.8444175720214844,0.5328196818888264,0.6124461928789304,0.44138554464395774,0.7200536252932633,0.8700210222228356,262144,32226,189133,28256,12529
TCGA-CN-6020-01Z-00-DX1.910f4ce3-873f-4712-b896-789d764513a7_0.png,-,roi,0.8862825533165307,0.8714981079101562,0.6966770125670132,0.7921617986401609,0.6558509225393842,0.9179774638219985,0.8545876428110628,262144,64196,164262,27950,5736
TCGA-CN-6020-01Z-00-DX1.910f4ce3-873f-4712-b896-789d764513a7_1.png,-,roi,0.8816795404842827,0.8686332702636719,0.7459376615702784,0.8243234281341666,0.7011481285417986,0.921117736253463,0.8422413447151023,262144,80794,146913,27518,6919
TCGA-CN-6021-01Z-00-DX1.613eb0f9-f1ca-49a9-9bb8-7fdbb29d7665_0.png,-,roi,0.8588838784542109,0.8582649230957031,0.6753697749196141,0.7566431093091952,0.6085486114037676,0.8601530855372885,0.8576146713711331,262144,57761,167228,27764,9391
TCGA-CN-6021-01Z-00-DX1.613eb0f9-f1ca-49a9-9bb8-7fdbb29d7665_1.png,-,roi,0.88707260188959,0.8902549743652344,0.6379889310366271,0.7404573954621319,0.5878780065036457,0.8821392489413383,0.892005954837842,262144,41038,192337,23286,5483
TCGA-CN-6022-01Z-00-DX1.46951ba2-f656-41b9-95c7-a3026ddbd562_0.png,-,roi,0.8574015981061891,0.8803672790527344,0.6190147783251232,0.7062394035051566,0.5458810582255752,0.8220773273436989,0.8927258688686791,262144,37698,193085,23202,8159
TCGA-CN-6022-01Z-00-DX1.46951ba2-f656-41b9-95c7-a3026ddbd562_1.png,-,roi,0.7938347980615267,0.8149642944335938,0.7492916583004261,0.7347195484774238,0.5806772305644164,0.7207034183815798,0.8669661777414734,262144,67171,146467,22475,26031
