model,augmentation,phase,epoch,loss,accuracy,TP,TN,FP,FN,date,transformations
ORCA__Size-640x640_Epoch-68_Images-4181_Batch-1__random_9_operations_distortion.pth,random_9_operations,test,69,0.15199873553570403,0.8489188792784808,615190062,942930590,140390326,136906622,2024-08-23 04:52:22.426987,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
ORCA__Size-640x640_Epoch-68_Images-4181_Batch-1__random_9_operations_distortion.pth,random_9_operations,train,70,0.13865214380458687,0.8619958539888435,590688962,885511349,119971119,116366170,2024-08-23 07:02:37.705275,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
ORCA__Size-640x640_Epoch-68_Images-4181_Batch-1__random_9_operations_distortion.pth,random_9_operations,test,70,0.1590644753154064,0.8416798901786742,578688855,966145229,176891533,113691983,2024-08-23 07:02:37.705341,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
ORCA__Size-640x640_Epoch-68_Images-4181_Batch-1__random_9_operations_distortion.pth,random_9_operations,train,71,0.1325908501232471,0.8680101108436977,596386656,890113296,113444432,112593216,2024-08-23 09:12:59.154318,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
ORCA__Size-640x640_Epoch-68_Images-4181_Batch-1__random_9_operations_distortion.pth,random_9_operations,test,71,0.14209868951511734,0.8586760141125356,641954993,934074076,113625395,145763136,2024-08-23 09:12:59.154385,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
ORCA__Size-640x640_Epoch-72_Images-4181_Batch-1__random_9_operations_distortion.pth,random_9_operations,train,72,0.13208667430913706,0.8683939745322983,599850457,887306876,110791645,114588622,2024-08-23 11:22:45.669889,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
ORCA__Size-640x640_Epoch-72_Images-4181_Batch-1__random_9_operations_distortion.pth,random_9_operations,test,72,0.15399443326850462,0.846554976371591,589994069,963787834,165586319,116049378,2024-08-23 11:22:45.669953,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
ORCA__Size-640x640_Epoch-72_Images-4181_Batch-1__random_9_operations_distortion.pth,random_9_operations,train,73,0.13204975121423476,0.8685508084610812,601277673,886148244,109430976,115680707,2024-08-23 13:32:40.006691,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
ORCA__Size-640x640_Epoch-72_Images-4181_Batch-1__random_9_operations_distortion.pth,random_9_operations,test,73,0.14441507309611584,0.8562262103185692,652824647,918708009,102755741,161129203,2024-08-23 13:32:40.006751,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
ORCA__Size-640x640_Epoch-72_Images-4181_Batch-1__random_9_operations_distortion.pth,random_9_operations,train,74,0.13213669071464043,0.8684934841722606,599076759,888250988,109634813,115575040,2024-08-23 15:42:48.176953,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
